Monthly_Inflow,Monthly_Outflow,Gst_compliance_score,Ecommerce_sales,Supplier_payments,Invoice_issued,Invoice_amount,Employee_count,Asset_value,Business_age,Business_size,Credit_score
26344.8,7077.41,69.87,7933.68,4305.6,14,1916.59,44,78123.39,9,small,606.9248974487243
2523.73,1721.19,29.62,177.54,1218.53,2,1242.48,1,4791.05,0,micro,363.531895947974
19345.44,13639.5,60.14,2349.57,7328.39,12,1641.85,36,200916.6,5,small,549.0078989494748
12097.77,7679.32,59.89,5550.08,4779.77,11,1158.59,21,47367.15,2,small,508.9548524262131
10612.79,5550.14,55.13,4401.65,2901.09,7,1503.82,19,49285.53,6,small,529.450900450225
332306.69,88968.18,100.0,164449.74,34828.0,170,1890.31,91,1240546.86,18,medium,870.7378989494748
1396.15,1233.48,17.79,13.96,1067.74,3,461.13,1,2966.46,0,micro,306.81489744872437
87463.33,34371.6,89.86,49780.85,17527.82,45,1954.64,71,472286.51,15,medium,760.3709004502251
39477.01,17205.39,73.92,8113.47,10218.29,26,1470.9,44,108221.72,12,small,596.4768884442221
5757.91,4822.44,37.77,693.18,3777.98,3,1942.77,1,7597.61,0,micro,400.40789894947477
32570.35,17218.27,75.02,18056.7,8096.18,23,1324.29,47,203137.26,9,small,606.4839019509755
61655.76,32434.81,69.95,13548.7,16142.97,37,1717.46,45,234313.86,12,small,606.8469034517258
25016.72,12477.5,55.82,11596.63,6786.98,15,1658.01,31,115524.46,4,small,546.7839019509755
12297.56,6320.14,58.22,3997.28,4948.0,11,1251.72,14,37239.22,4,small,509.5078539269635
7896.62,6866.35,49.46,960.56,4199.7,9,712.12,1,11000.43,0,micro,406.9509004502251
9347.2,6066.4,50.09,93.47,3818.39,10,986.43,10,21596.45,0,small,442.3639019509755
23685.48,17677.7,54.21,7465.41,10769.74,16,1413.67,15,21958.62,3,small,491.71085542771385
69301.98,40109.5,81.87,19695.6,18179.24,38,1907.36,56,296433.27,11,medium,690.6799049524762
17519.47,6843.01,55.74,6803.78,4517.14,11,1576.39,20,30534.07,2,small,520.4369034517258
23224.76,7765.49,66.97,11449.81,4866.12,17,1458.84,37,57334.89,2,small,563.3698899449726
106969.82,53844.93,79.82,63641.11,28851.16,58,1809.77,61,307782.57,12,medium,708.0029064532266
15833.41,9020.83,55.85,1538.33,6640.11,16,973.06,27,106336.79,6,small,525.5999049524762
14397.15,10060.15,54.49,7025.89,5374.65,13,1052.29,31,75085.38,6,small,516.8029064532266
28597.89,10683.35,62.08,2218.44,7629.02,17,1702.18,34,56427.33,3,small,548.005907953977
39637.5,15367.01,68.97,18139.92,8249.1,27,1448.86,41,113079.58,6,small,593.2828914457228
16232.15,12259.0,64.77,6504.9,6314.87,16,990.05,20,43755.39,5,small,519.9189094547274
50001.69,31001.47,74.51,7133.74,17249.23,29,1782.19,51,253109.48,9,medium,658.775907953977
31343.06,18573.64,64.14,5245.28,13002.46,23,1300.41,35,56555.79,8,small,539.3819109554777
24945.56,13527.0,55.56,5243.73,7416.03,17,1500.77,19,54382.76,3,small,515.1649124562282
7423.67,3597.04,43.71,1291.23,2389.3,8,948.07,6,34014.95,1,small,472.89385692846423
51831.23,20628.23,73.91,29157.89,11762.72,31,1744.33,51,191617.61,11,medium,682.8789094547274
17671.16,8206.09,59.46,6529.08,4956.95,12,1527.37,27,67748.76,5,small,546.7879139569785
16797.29,6170.53,66.34,8192.32,3800.84,11,1538.99,32,58113.44,2,small,558.1758929464733
19931.46,8215.25,61.75,7358.09,5149.68,16,1290.53,31,92235.5,3,small,565.8688944472236
12742.02,5682.98,58.63,5979.84,3352.51,12,1032.21,22,58788.88,2,small,521.9809154577289
10078.69,5704.86,43.8,122.45,4429.53,8,1302.75,1,28341.18,0,micro,422.6669034517259
22256.19,16281.83,56.14,8045.23,8561.13,12,1820.79,21,53323.43,2,small,499.7568584292146
50575.21,18470.74,73.21,18590.96,9106.21,32,1512.46,48,260948.12,11,small,633.6919109554777
11600.75,8825.36,53.2,2819.76,5051.14,9,1190.26,14,32361.73,5,small,487.019859929965
16068.89,12116.1,65.1,5370.46,8171.0,11,1395.9,23,61145.56,4,small,515.0839169584792
7978.27,6483.83,40.69,1203.06,5134.21,6,1364.2,2,15634.97,0,micro,418.5199049524762
27827.25,19047.43,55.89,5078.41,13872.06,22,1326.13,33,119405.9,6,small,529.5669184592297
24461.3,13020.31,58.67,3204.2,9674.81,16,1511.92,30,43989.81,5,small,525.5199199599799
37340.54,27153.15,65.17,13006.19,16954.51,22,1633.14,31,67404.94,8,small,552.331895947974
15728.69,12071.04,55.89,3378.65,7040.89,12,1280.25,24,66174.82,4,small,509.39286143071536
8344.41,6061.34,52.7,1488.54,4668.95,12,750.3,5,21336.43,0,micro,443.66290645322664
43417.46,14851.25,61.43,10157.12,7900.54,29,1534.37,39,71952.97,7,small,573.7048974487243
25340.38,10264.57,57.74,1552.14,6239.27,22,1085.02,27,59320.88,7,small,533.1229214607304
22760.44,13812.21,55.93,8107.18,7925.75,18,1233.32,30,126754.41,2,small,536.7359229614807
44619.83,23154.52,75.41,9132.72,9925.84,33,1265.51,63,198743.29,13,medium,668.4349124562282
4017.93,3230.93,31.6,699.31,2210.46,6,703.97,1,17067.17,0,micro,394.485907953977
23570.24,17412.16,56.87,7138.34,9262.63,15,1516.37,26,44751.26,4,small,512.8989244622311
104830.47,45726.1,90.22,38688.54,27482.22,61,1704.27,68,186578.45,17,medium,731.0779139569785
28263.49,10764.65,61.28,8714.19,7523.78,17,1692.66,46,65101.07,8,small,565.1378989494748
13882.83,6098.09,55.86,4369.49,3357.91,8,1638.52,23,38840.09,7,small,523.1319259629814
27524.4,16365.18,57.57,9453.58,9465.14,17,1621.46,29,73354.71,4,small,533.5049274637319
6383.04,5252.68,49.96,1027.63,3523.79,8,860.76,7,12341.08,0,small,425.44890945472736
19272.17,10587.73,56.67,8727.1,7230.0,12,1607.34,22,47496.64,2,small,516.6879289644822
168082.11,73488.65,84.14,76497.73,37106.29,88,1908.06,69,178768.61,14,medium,724.3409154577289
12343.34,9389.85,59.11,354.71,6858.54,15,757.49,22,35233.98,5,small,475.1758629314657
31786.24,23430.13,58.37,2594.31,16974.27,23,1363.1,32,44354.03,6,small,501.0188644322161
11095.59,6060.91,50.78,2006.98,3592.73,10,1162.66,17,39672.9,1,small,490.3918659329665
10841.3,8416.69,51.18,1152.15,5775.12,10,1076.05,10,26010.67,1,small,457.18191095547775
70812.06,21736.96,77.41,16700.58,11824.98,39,1775.42,55,632652.58,11,medium,724.9139169584793
12956.47,8160.91,58.04,894.6,4621.95,12,1117.59,16,23454.36,2,small,476.7948674337169
205023.63,41004.73,93.59,125928.6,17501.14,110,1873.14,71,561013.49,12,medium,814.4569184592297
6557.69,4938.58,35.56,1520.87,3888.14,7,911.04,1,19224.39,0,micro,411.9149124562281
10580.41,6245.85,49.09,4478.4,4063.99,10,1102.82,10,40774.22,0,small,483.26786893446723
31056.39,19329.51,63.32,13076.39,9725.96,21,1462.09,31,85472.61,5,small,553.8709004502251
45113.66,13190.03,62.23,14628.9,6171.92,26,1705.22,43,216668.54,9,small,608.55991995998
25730.85,20328.49,55.55,6794.7,12887.06,20,1286.96,16,40865.06,4,small,481.53087043521765
12644.92,6096.13,54.4,4755.79,3111.52,13,936.9,29,100241.44,5,small,541.5409304652326
23727.77,7612.93,58.96,5912.79,4381.8,19,1231.37,37,34639.89,8,small,551.6639019509755
33864.4,20107.79,54.57,15550.38,12186.54,18,1954.19,31,81842.84,6,small,532.2839319659829
10700.58,6391.8,47.57,1434.75,4015.72,9,1215.9,17,52545.0,7,small,486.163871935968
39459.05,24391.32,81.46,21457.47,11868.87,27,1449.82,46,112972.09,12,small,606.3529214607304
36467.96,16627.57,62.71,3685.53,10536.83,22,1624.49,28,42808.02,6,small,525.1369334667334
6961.54,5690.45,50.13,2657.82,3661.79,8,974.38,1,30103.19,0,micro,444.4979139569785
20423.12,15493.46,63.12,3845.92,11606.9,13,1612.36,23,51200.18,6,small,521.8399349674837
58277.24,27745.89,61.62,14081.49,13109.89,33,1818.38,40,166828.99,11,small,598.1559229614807
19921.33,8884.22,50.63,4317.39,6130.77,15,1371.36,18,18499.31,5,small,487.0468734367184
9000.49,5472.42,56.47,1517.11,3292.37,7,1330.97,14,22087.42,1,small,481.3998749374687
85670.75,44580.85,71.1,23918.78,24370.42,47,1799.37,58,226512.69,8,medium,656.7689244622311
65957.62,14505.78,75.48,25494.91,9670.25,38,1699.78,62,106566.76,10,medium,699.1219259629814
44563.78,18649.73,75.24,11616.12,11457.54,24,1955.14,49,99887.19,12,small,609.2749274637318
22564.33,9506.7,53.14,6824.6,6040.22,15,1528.23,23,83011.0,3,small,534.0729364682342
33246.78,17529.51,64.59,15571.12,11828.58,21,1617.03,32,49701.24,6,small,539.1359379689845
60465.3,35372.25,72.35,20525.75,16149.45,34,1756.95,47,121930.38,6,small,590.5069034517259
24130.95,10445.75,54.4,3217.64,6907.51,15,1514.74,20,36500.33,4,small,505.8828764382191
7235.45,6102.8,34.83,72.35,4375.29,14,490.25,1,11091.18,0,micro,365.96091545772885
114131.87,58241.77,83.32,51178.37,24947.51,63,1775.21,68,239544.86,13,medium,712.2279289644822
10838.96,6254.31,46.43,1124.22,3849.33,7,1520.29,15,42859.47,3,small,486.8358779389695
16610.72,7107.93,64.07,6569.1,4122.37,17,996.05,28,35376.32,5,small,530.9489394697349
16580.09,11559.23,53.1,3720.7,8280.13,18,985.29,23,25978.25,3,small,477.39887943971985
29092.21,18828.44,75.08,10817.91,13206.38,19,1489.29,35,68574.69,7,small,553.1599049524763
18518.42,11003.38,54.98,5926.79,7218.19,16,1150.29,19,38714.07,2,small,502.45188094047023
81140.72,16366.09,82.5,49478.26,8084.15,45,1826.71,59,317919.7,12,medium,748.9509304652327
13249.76,6126.35,57.26,1931.81,3483.24,12,1155.29,13,27145.41,4,small,496.8048824412206
14445.75,6319.59,48.63,4027.64,4870.45,10,1395.6,17,45625.63,4,small,513.6919409704852
48221.01,31955.1,62.75,17663.31,20018.07,28,1634.82,37,181194.34,10,small,585.5529064532266
14609.81,10677.43,51.56,5527.58,7090.87,12,1284.57,15,39606.99,0,small,487.16788394197096
40811.83,23809.2,68.29,8116.94,15508.28,24,1715.88,44,120582.58,3,small,561.195907953977
2583.18,2454.02,27.18,658.37,1935.91,6,457.45,1,6122.81,0,micro,355.1439169584792
91994.22,38260.13,78.35,44172.17,20334.54,47,1992.73,56,186181.84,11,medium,685.463931965983
45932.17,13609.82,73.15,5674.96,8449.55,27,1671.95,39,150457.92,7,small,601.1569334667333
6090.61,3264.33,40.32,2246.95,2377.66,10,615.87,2,21354.29,2,micro,430.2069184592296
36897.61,18868.56,68.13,14471.27,11330.84,21,1728.85,48,232324.28,11,small,607.4999349674837
22070.95,14443.48,66.25,3709.48,10204.43,14,1597.6,31,100626.33,5,small,539.6649424712356
11929.76,7724.71,58.05,4266.46,4447.37,9,1351.49,24,47191.7,6,small,513.047943971986
82390.89,40155.36,81.68,43284.47,20201.43,46,1726.34,66,350984.76,12,medium,713.9129364682341
14379.13,10416.47,41.02,5706.84,6971.93,13,1115.05,7,16033.11,0,small,440.78991995997995
16697.59,8570.5,50.38,3157.82,5942.41,12,1409.74,13,72079.47,0,small,503.66088544272134
11463.2,5940.95,43.32,114.63,3686.42,9,1221.34,6,21450.34,2,small,445.47292146073033
12677.7,9933.5,44.22,126.78,7835.84,14,1005.23,2,13078.93,4,micro,403.46592296148077
45959.38,14803.08,72.46,20074.32,8385.06,26,1818.96,50,163112.16,11,small,629.1859379689845
6061.84,3680.84,41.96,877.24,2400.6,14,400.52,1,18708.55,0,micro,410.51892446223115
16769.53,7355.33,58.77,5217.61,3749.3,10,1708.2,26,41489.96,5,small,542.7109454727364
4544.02,3880.4,33.86,892.94,3090.99,9,573.64,1,14523.7,0,micro,393.2819259629815
32356.86,18985.94,69.73,10643.51,9335.61,18,1833.29,47,172891.04,7,small,583.6189094547274
10975.28,7106.52,50.93,2187.51,4899.44,10,1141.36,6,25177.05,4,small,477.1538869434717
7824.28,6017.63,46.61,3217.99,4540.43,11,622.78,8,29934.71,4,small,459.1749274637319
49177.57,21067.61,75.36,9343.23,12678.96,30,1522.95,52,153071.37,9,medium,655.4789394697349
52693.59,20103.01,69.16,18991.85,14381.98,33,1643.68,41,130110.02,4,small,583.3919109554778
17268.33,12850.9,64.32,2855.29,7921.64,13,1259.6,22,72282.08,5,small,526.3739469734868
8909.11,6363.42,41.3,3128.83,4480.58,14,588.49,2,11116.62,0,micro,409.84792896448226
23749.92,16447.2,64.93,4520.12,10098.63,19,1212.9,37,38095.06,8,small,538.1669484742371
60589.08,19215.67,74.99,7992.84,12675.02,35,1776.22,47,95698.56,10,small,607.8119409704852
7323.06,4893.4,40.5,73.23,4056.38,7,1091.02,1,9374.37,0,micro,379.35093046523264
38493.66,10995.25,75.65,9950.09,5894.01,24,1611.95,43,85371.79,8,small,609.3049424712356
30125.08,17421.02,68.76,4063.7,10356.68,22,1446.85,42,47684.87,11,small,554.5349124562282
54711.31,23750.46,82.59,30376.0,10068.9,32,1739.88,63,293678.22,10,medium,720.647943971986
11920.42,8761.52,49.68,2462.54,5946.43,10,1112.74,8,23170.69,0,small,451.423931965983
27743.97,11466.82,66.01,5690.76,7321.83,18,1590.47,30,21972.71,6,small,536.9799499749876
41779.29,14569.93,66.58,21147.43,10301.03,27,1566.41,28,47410.79,3,small,560.7379139569784
9613.88,5421.04,44.34,96.14,3338.91,12,776.13,5,15663.79,1,micro,421.80693346673337
13047.1,8118.33,59.71,5588.5,4347.62,9,1394.3,14,55132.89,6,small,519.7829514757378
22980.26,11456.65,59.99,5376.68,6368.13,16,1449.86,32,36309.38,8,small,532.9359529764882
17236.26,8065.81,55.16,2353.68,4880.79,17,1004.82,21,38813.08,5,small,510.0368884442221
16143.87,10231.03,58.48,1625.5,7133.72,14,1113.57,27,42252.45,3,small,496.8898899449725
38196.71,14302.45,68.11,13298.66,8551.91,23,1569.88,43,62173.98,8,small,579.9209154577289
22548.39,14960.67,61.93,2280.74,7759.08,17,1326.91,32,150763.08,6,small,545.1289544772386
6115.4,5000.34,46.49,1240.2,3811.91,4,1500.16,1,26275.41,0,micro,439.87993496748373
17793.03,11112.3,57.37,6902.19,7698.66,12,1562.93,20,42137.76,4,small,512.1328914457229
53000.1,14110.67,90.53,31859.17,8238.0,28,1823.84,62,283049.41,12,medium,753.2509454727364
68843.67,24142.21,65.86,18867.51,11269.99,41,1729.97,42,63039.54,6,small,582.5839169584792
17719.77,12869.26,54.17,7188.29,7441.9,14,1270.22,18,40495.85,2,small,491.7358929464732
16917.24,12024.63,51.53,3416.01,7714.83,10,1686.5,16,39462.37,3,small,479.2888944472236
12524.08,8815.73,41.01,2149.02,5678.45,10,1277.7,10,26953.13,1,small,449.5629364682341
37442.24,19445.8,62.12,9532.73,11107.95,25,1453.82,39,128688.44,6,small,565.5169184592296
41970.31,20595.32,64.15,17423.33,10967.32,26,1576.73,43,112081.02,10,small,591.7399199599799
27571.96,12462.93,58.42,1969.51,7657.34,16,1743.52,30,157545.57,7,small,554.7529214607304
18884.22,11310.7,43.82,7286.25,8551.0,15,1188.19,21,33327.21,5,small,484.471895947974
43624.79,28461.0,69.06,16536.9,19719.53,24,1764.2,40,180031.87,11,small,591.6759229614808
8904.66,4692.51,51.18,829.92,3000.28,7,1207.32,5,19550.78,4,micro,452.3159379689845
27680.74,9330.09,65.9,7125.7,6068.78,16,1608.75,38,167525.36,8,small,595.7189244622311
28608.94,18984.52,62.61,5229.35,13824.05,20,1379.63,28,130873.81,5,small,536.861955977989
38798.13,18777.55,62.07,18271.45,9798.59,26,1542.06,43,118873.51,7,small,573.2419259629814
5329.6,4167.7,41.24,907.88,3039.03,6,884.5,1,12435.23,0,micro,410.67893946973487
50965.01,21557.35,66.58,7375.86,15104.3,31,1645.58,44,83817.28,10,small,583.7249274637319
20778.13,7853.71,65.9,3889.17,5196.97,12,1710.31,32,116150.72,4,small,564.0479289644823
17270.05,6801.51,63.67,7774.19,5069.84,12,1509.29,21,64287.29,2,small,546.1649574787393
18888.25,8421.12,61.15,6968.62,5434.58,14,1378.85,30,78854.73,4,small,549.5179589794898
6378.04,3350.28,42.25,847.81,2506.28,8,799.1,1,42114.93,0,micro,441.54194097048526
18597.4,8522.37,57.68,8625.06,4563.77,13,1503.98,28,40468.74,4,small,530.34096048024
102250.12,30320.35,75.16,39616.45,18766.33,59,1670.05,57,234454.5,15,medium,713.9039469734868
50614.86,31595.19,75.22,22107.36,18213.69,34,1467.18,47,105457.43,11,small,586.3809304652326
18699.43,9063.77,53.57,2695.83,4659.11,14,1368.43,25,77868.02,4,small,523.8139619809905
11014.05,7741.69,48.76,3434.82,5712.16,10,1083.43,15,35463.36,2,small,481.8548974487244
8727.84,6628.47,44.29,1408.37,4172.24,11,708.42,4,14542.95,2,micro,422.9149424712356
56656.31,21698.04,67.28,28280.5,11310.95,33,1728.83,54,324710.5,13,medium,678.7769484742371
9537.19,7862.55,49.91,3041.71,6032.65,7,1298.53,3,27654.02,0,micro,446.427943971986
17347.57,13372.1,55.63,5912.0,9461.58,10,1790.32,25,43793.27,6,small,505.5178989494748
33934.17,13802.05,61.45,2306.57,9289.55,20,1725.35,33,75734.72,8,small,551.1639319659829
5136.55,3353.06,39.51,1744.2,2611.7,9,552.2,1,22473.23,0,micro,418.96094547273634
43626.5,16592.8,69.36,16902.41,11521.66,25,1766.02,53,196655.42,8,medium,663.4099499749875
27481.31,19460.17,68.59,2705.22,10052.84,20,1364.76,37,91464.04,6,small,547.896963481741
24952.27,11315.0,57.74,2306.82,6942.55,15,1675.75,24,36695.11,6,small,505.16090045022514
5403.95,4002.77,42.64,1547.88,2865.65,13,430.35,1,24886.25,0,micro,419.44394697348673
22994.9,9674.11,62.11,7016.96,6437.89,18,1294.08,28,44768.61,4,small,543.0899649824912
18085.28,7881.98,61.97,7146.79,5069.1,14,1321.37,28,58316.52,8,small,556.9469334667334
49025.48,13233.8,74.57,26269.6,6734.1,26,1802.19,47,113510.0,11,small,638.6829514757378
84687.81,46328.31,86.79,28263.0,24410.85,44,1864.16,69,246851.51,14,medium,715.6459529764883
10098.72,4776.4,48.59,4105.66,3296.95,10,1008.14,11,37372.88,0,small,487.9139019509755
20004.08,10384.88,60.42,594.67,5890.84,17,1114.37,22,24638.25,0,small,491.7369034517259
27011.87,13341.24,61.52,3989.23,7182.71,16,1726.94,26,57754.23,5,small,524.8629664832416
16736.69,12203.04,50.86,7451.86,7609.21,12,1441.24,13,49923.7,1,small,490.5199049524762
48163.5,29798.01,61.36,8525.33,14781.64,27,1722.82,30,65852.35,5,small,539.785967983992
9644.09,4515.46,54.64,2494.93,2747.41,6,1602.72,8,39547.19,0,small,507.6529064532266
29631.26,19215.83,69.46,7284.04,9280.27,22,1331.82,40,107214.19,10,small,580.2699349674837
55067.92,30439.3,63.18,12310.0,13741.27,30,1816.38,49,230880.4,10,small,591.9129364682341
27333.49,17274.87,63.08,7995.68,11052.78,21,1346.03,31,74283.64,7,small,537.3489694847424
13738.86,10178.59,47.8,6004.18,7668.88,11,1240.61,16,20863.5,0,small,463.48694847423707
20579.16,15065.56,58.78,2999.02,9155.43,12,1772.07,25,48241.9,8,small,515.8919709854928
8380.18,6022.3,53.44,2919.74,3753.12,9,1009.26,7,36865.71,0,small,479.185907953977
17037.23,6708.08,57.79,3777.4,3616.49,14,1127.61,27,56971.0,5,small,537.7749724862432
34702.62,21321.84,61.45,3956.6,15129.56,23,1513.67,34,57900.43,7,small,521.4179739869935
35522.48,11125.88,70.01,4038.91,6573.71,20,1766.3,45,209425.31,9,small,615.3389544772385
8401.83,5828.18,55.87,2554.75,3229.67,10,851.32,13,33695.1,4,small,481.8589094547274
11088.8,9238.26,51.04,1110.0,6773.85,10,1018.38,9,19536.51,2,small,446.9199499749875
46813.32,11018.44,79.84,23944.15,5638.82,25,1862.87,51,94137.2,11,medium,693.151955977989
28960.18,20009.84,63.32,14824.85,10505.89,19,1568.1,32,49362.59,6,small,536.8509754877439
208755.5,41751.1,89.08,102644.66,18928.9,111,1939.53,80,1350635.35,13,medium,826.9849574787394
16795.91,9922.47,59.77,2710.22,6493.05,12,1376.56,34,47880.18,4,small,514.8439769884942
54353.33,21004.35,76.4,18308.26,11902.95,30,1780.26,57,327816.75,6,medium,680.0779589794897
89417.44,31250.07,76.66,48447.33,16170.07,48,1847.77,58,247299.25,12,medium,706.97096048024
18086.11,8711.0,53.52,6822.22,4700.91,15,1144.85,25,47333.48,3,small,515.7169784892446
11489.93,7967.68,49.17,3796.01,5711.72,6,1912.11,4,14277.57,0,micro,433.3329514757379
31878.96,15381.14,69.55,6493.72,9952.36,17,1873.29,39,121040.58,5,small,565.7459379689845
35480.36,23086.01,73.28,17273.27,10887.71,19,1927.53,43,92726.29,6,small,580.1189394697349
44004.72,25426.0,70.48,23853.64,14852.94,29,1503.38,40,59422.57,6,small,558.8119409704852
8725.29,5668.99,48.62,821.59,3558.98,8,1073.65,3,9823.61,0,micro,412.55595297648824
8200.15,6601.05,52.06,1407.12,3953.26,6,1341.9,16,48729.24,4,small,474.25191095547774
10810.79,6898.26,48.8,3714.05,5337.13,9,1245.43,4,30381.81,0,micro,454.70895447723865
66146.06,38363.6,71.34,9161.44,21022.5,39,1688.14,47,151385.17,7,small,580.8049424712356
8383.49,6376.33,42.89,83.83,4444.04,9,850.87,4,17651.38,0,micro,397.711955977989
35664.09,23202.87,64.37,18102.87,11381.6,24,1446.22,35,70574.11,5,small,546.6299799899949
6043.45,2950.14,43.31,2043.17,1901.75,8,728.36,6,8430.78,3,small,451.00495747873936
12586.72,6753.26,59.18,5225.82,4126.79,12,943.01,20,49480.52,1,small,513.3429814907454
11817.15,9344.58,42.82,2957.22,6349.77,10,1212.64,2,23133.39,0,micro,429.42795897948974
9147.26,5940.48,47.31,2756.7,4499.38,10,897.71,15,35386.74,3,small,471.3549124562281
14651.54,10637.3,61.87,969.28,7731.46,12,1177.66,21,38785.97,0,small,488.1979139569785
13885.04,10781.86,59.91,5682.34,7734.05,8,1724.85,22,31688.91,4,small,497.41091545772883
129076.4,72682.37,79.36,41243.04,45298.26,67,1970.65,64,359974.47,14,medium,703.9839619809904
5656.14,3525.18,46.93,56.56,2822.81,6,849.79,1,10891.19,0,micro,401.8709604802401
47588.69,14531.69,76.47,14492.59,8763.69,26,1794.49,44,137503.92,8,small,630.276963481741
40892.8,15961.46,64.87,19444.17,9009.29,27,1480.4,44,155352.87,9,small,597.3999649824913
68212.48,40336.31,76.54,28816.12,18307.15,37,1866.57,57,208190.43,12,medium,674.6029664832416
14085.93,5915.34,57.87,5526.59,3380.11,11,1167.47,21,51713.34,5,small,536.9759829914957
24370.17,8583.27,64.9,2467.32,5893.42,14,1742.63,34,80672.12,6,small,566.807943971986
93166.08,48206.19,83.58,18034.72,25116.77,56,1637.11,60,213132.03,15,medium,688.275967983992
19278.06,7544.41,56.52,3900.9,4610.34,17,1216.06,28,94694.43,8,small,554.0109454727364
12674.23,8742.04,56.26,4521.22,6367.98,10,1297.69,27,39635.73,4,small,488.4839169584792
27011.36,14934.26,65.95,10961.42,9201.28,20,1329.81,29,60480.69,8,small,549.0389844922462
